FIPS State Code|FIPS County Code|County Name|State|CBSA Number|One-Unit Limit|Two-Unit Limit|Three-Unit Limit|Four-Unit Limit
04|003|COCHISE|AZ|43420|484350|620200|749650|931600
04|005|COCONINO|AZ|22380|484350|620200|749650|931600
04|007|GILA|AZ|37740|484350|620200|749650|931600
04|009|GRAHAM|AZ|40940|484350|620200|749650|931600
04|011|GREENLEE|AZ||484350|620200|749650|931600
04|012|LAPAZ|AZ||484350|620200|749650|931600
04|013|MARICOPA|AZ|38060|484350|620200|749650|931600
04|015|MOHAVE|AZ|29420|484350|620200|749650|931600
04|017|NAVAJO|AZ|43320|484350|620200|749650|931600
04|019|PIMA|AZ|46060|484350|620200|749650|931600
04|021|PINAL|AZ|38060|484350|620200|749650|931600
04|023|SANTACRUZ|AZ|35700|484350|620200|749650|931600
04|025|YAVAPAI|AZ|39140|484350|620200|749650|931600
04|027|YUMA|AZ|49740|484350|620200|749650|931600
05|001|ARKANSAS|AR||484350|620200|749650|931600
05|003|ASHLEY|AR||484350|620200|749650|931600
05|005|BAXTER|AR|34260|484350|620200|749650|931600
05|007|BENTON|AR|22220|484350|620200|749650|931600
05|009|BOONE|AR|25460|484350|620200|749650|931600
05|011|BRADLEY|AR||484350|620200|749650|931600
05|013|CALHOUN|AR|15780|484350|620200|749650|931600
05|015|CARROLL|AR||484350|620200|749650|931600
05|017|CHICOT|AR||484350|620200|749650|931600
05|019|CLARK|AR|11660|484350|620200|749650|931600
05|021|CLAY|AR||484350|620200|749650|931600
05|023|CLEBURNE|AR||484350|620200|749650|931600
05|025|CLEVELAND|AR|38220|484350|620200|749650|931600
05|027|COLUMBIA|AR|31620|484350|620200|749650|931600
05|029|CONWAY|AR||484350|620200|749650|931600
05|031|CRAIGHEAD|AR|27860|484350|620200|749650|931600
05|033|CRAWFORD|AR|22900|484350|620200|749650|931600
05|035|CRITTENDEN|AR|32820|484350|620200|749650|931600
05|037|CROSS|AR||484350|620200|749650|931600
05|039|DALLAS|AR||484350|620200|749650|931600
05|041|DESHA|AR||484350|620200|749650|931600
05|043|DREW|AR||484350|620200|749650|931600
05|045|FAULKNER|AR|30780|484350|620200|749650|931600
05|047|FRANKLIN|AR||484350|620200|749650|931600
05|049|FULTON|AR||484350|620200|749650|931600
05|051|GARLAND|AR|26300|484350|620200|749650|931600
05|053|GRANT|AR|30780|484350|620200|749650|931600
05|055|GREENE|AR|37500|484350|620200|749650|931600
05|057|HEMPSTEAD|AR|26260|484350|620200|749650|931600
05|059|HOTSPRING|AR|31680|484350|620200|749650|931600
05|061|HOWARD|AR||484350|620200|749650|931600
05|063|INDEPENDENCE|AR|12900|484350|620200|749650|931600
05|065|IZARD|AR||484350|620200|749650|931600
05|067|JACKSON|AR||484350|620200|749650|931600
05|069|JEFFERSON|AR|38220|484350|620200|749650|931600
05|071|JOHNSON|AR||484350|620200|749650|931600
05|073|LAFAYETTE|AR||484350|620200|749650|931600
05|075|LAWRENCE|AR||484350|620200|749650|931600
05|077|LEE|AR||484350|620200|749650|931600
05|079|LINCOLN|AR|38220|484350|620200|749650|931600
05|081|LITTLERIVER|AR|45500|484350|620200|749650|931600
05|083|LOGAN|AR||484350|620200|749650|931600
05|085|LONOKE|AR|30780|484350|620200|749650|931600
05|087|MADISON|AR|22220|484350|620200|749650|931600
05|089|MARION|AR||484350|620200|749650|931600
05|091|MILLER|AR|45500|484350|620200|749650|931600
05|093|MISSISSIPPI|AR|14180|484350|620200|749650|931600
05|095|MONROE|AR||484350|620200|749650|931600
05|097|MONTGOMERY|AR||484350|620200|749650|931600
05|099|NEVADA|AR|26260|484350|620200|749650|931600
05|101|NEWTON|AR|25460|484350|620200|749650|931600
05|103|OUACHITA|AR|15780|484350|620200|749650|931600
05|105|PERRY|AR|30780|484350|620200|749650|931600
05|107|PHILLIPS|AR|25760|484350|620200|749650|931600
05|109|PIKE|AR||484350|620200|749650|931600
05|111|POINSETT|AR|27860|484350|620200|749650|931600
05|113|POLK|AR||484350|620200|749650|931600
05|115|POPE|AR|40780|484350|620200|749650|931600
05|117|PRAIRIE|AR||484350|620200|749650|931600
05|119|PULASKI|AR|30780|484350|620200|749650|931600
05|121|RANDOLPH|AR||484350|620200|749650|931600
05|123|ST.FRANCIS|AR|22620|484350|620200|749650|931600
05|125|SALINE|AR|30780|484350|620200|749650|931600
05|127|SCOTT|AR||484350|620200|749650|931600
05|129|SEARCY|AR||484350|620200|749650|931600
05|131|SEBASTIAN|AR|22900|484350|620200|749650|931600
05|133|SEVIER|AR||484350|620200|749650|931600
05|135|SHARP|AR||484350|620200|749650|931600
05|137|STONE|AR||484350|620200|749650|931600
05|139|UNION|AR|20980|484350|620200|749650|931600
05|141|VANBUREN|AR||484350|620200|749650|931600
05|143|WASHINGTON|AR|22220|484350|620200|749650|931600
05|145|WHITE|AR|42620|484350|620200|749650|931600
05|147|WOODRUFF|AR||484350|620200|749650|931600
05|149|YELL|AR|40780|484350|620200|749650|931600
06|001|ALAMEDA|CA|41860|726525|930300|1124475|1397400
06|003|ALPINE|CA||484350|620200|749650|931600
06|005|AMADOR|CA||484350|620200|749650|931600
06|007|BUTTE|CA|17020|484350|620200|749650|931600
06|009|CALAVERAS|CA||484350|620200|749650|931600
06|011|COLUSA|CA||484350|620200|749650|931600
06|013|CONTRACOSTA|CA|41860|726525|930300|1124475|1397400
06|015|DELNORTE|CA|18860|484350|620200|749650|931600
06|017|ELDORADO|CA|40900|552000|706650|854200|1061550
06|019|FRESNO|CA|23420|484350|620200|749650|931600
06|021|GLENN|CA||484350|620200|749650|931600
06|023|HUMBOLDT|CA|21700|484350|620200|749650|931600
06|025|IMPERIAL|CA|20940|484350|620200|749650|931600
06|027|INYO|CA||484350|620200|749650|931600
06|029|KERN|CA|12540|484350|620200|749650|931600
06|031|KINGS|CA|25260|484350|620200|749650|931600
06|033|LAKE|CA|17340|484350|620200|749650|931600
06|035|LASSEN|CA|45000|484350|620200|749650|931600
06|037|LOSANGELES|CA|31080|726525|930300|1124475|1397400
06|039|MADERA|CA|31460|484350|620200|749650|931600
06|041|MARIN|CA|41860|726525|930300|1124475|1397400
06|043|MARIPOSA|CA||484350|620200|749650|931600
06|045|MENDOCINO|CA|46380|484350|620200|749650|931600
06|047|MERCED|CA|32900|484350|620200|749650|931600
06|049|MODOC|CA||484350|620200|749650|931600
06|051|MONO|CA||529000|677200|818600|1017300
06|053|MONTEREY|CA|41500|652050|834750|1009000|1253950
06|055|NAPA|CA|34900|726525|930300|1124475|1397400
06|057|NEVADA|CA|46020|486450|622750|752750|935500
06|059|ORANGE|CA|31080|726525|930300|1124475|1397400
06|061|PLACER|CA|40900|552000|706650|854200|1061550
06|063|PLUMAS|CA||484350|620200|749650|931600
06|065|RIVERSIDE|CA|40140|484350|620200|749650|931600
06|067|SACRAMENTO|CA|40900|552000|706650|854200|1061550
06|069|SANBENITO|CA|41940|726525|930300|1124475|1397400
06|071|SANBERNARDINO|CA|40140|484350|620200|749650|931600
06|073|SANDIEGO|CA|41740|690000|883300|1067750|1326950
06|075|SANFRANCISCO|CA|41860|726525|930300|1124475|1397400
06|077|SANJOAQUIN|CA|44700|484350|620200|749650|931600
06|079|SANLUISOBISPO|CA|42020|667000|853900|1032150|1282700
06|081|SANMATEO|CA|41860|726525|930300|1124475|1397400
06|083|SANTABARBARA|CA|42200|625500|800775|967950|1202925
06|085|SANTACLARA|CA|41940|726525|930300|1124475|1397400
06|087|SANTACRUZ|CA|42100|726525|930300|1124475|1397400
06|089|SHASTA|CA|39820|484350|620200|749650|931600
06|091|SIERRA|CA||484350|620200|749650|931600
06|093|SISKIYOU|CA||484350|620200|749650|931600
06|095|SOLANO|CA|46700|494500|633050|765200|950950
06|097|SONOMA|CA|42220|704950|902450|1090850|1355700
06|099|STANISLAUS|CA|33700|484350|620200|749650|931600
06|101|SUTTER|CA|49700|484350|620200|749650|931600
06|103|TEHAMA|CA|39780|484350|620200|749650|931600
06|105|TRINITY|CA||484350|620200|749650|931600
06|107|TULARE|CA|47300|484350|620200|749650|931600
06|109|TUOLUMNE|CA|43760|484350|620200|749650|931600
06|111|VENTURA|CA|37100|713000|912750|1103350|1371150
06|113|YOLO|CA|40900|552000|706650|854200|1061550
06|115|YUBA|CA|49700|484350|620200|749650|931600
08|001|ADAMS|CO|19740|561200|718450|868400|1079250
08|003|ALAMOSA|CO||484350|620200|749650|931600
08|005|ARAPAHOE|CO|19740|561200|718450|868400|1079250
08|007|ARCHULETA|CO||484350|620200|749650|931600
08|009|BACA|CO||484350|620200|749650|931600
08|011|BENT|CO||484350|620200|749650|931600
08|013|BOULDER|CO|14500|626750|802350|969850|1205300
08|014|BROOMFIELD|CO|19740|561200|718450|868400|1079250
08|015|CHAFFEE|CO||484350|620200|749650|931600
08|017|CHEYENNE|CO||484350|620200|749650|931600
08|019|CLEARCREEK|CO|19740|561200|718450|868400|1079250
08|021|CONEJOS|CO||484350|620200|749650|931600
08|023|COSTILLA|CO||484350|620200|749650|931600
08|025|CROWLEY|CO||484350|620200|749650|931600
08|027|CUSTER|CO||484350|620200|749650|931600
08|029|DELTA|CO||484350|620200|749650|931600
08|031|DENVER|CO|19740|561200|718450|868400|1079250
08|033|DOLORES|CO||484350|620200|749650|931600
08|035|DOUGLAS|CO|19740|561200|718450|868400|1079250
08|037|EAGLE|CO|20780|696900|892150|1078400|1340200
08|039|ELBERT|CO|19740|561200|718450|868400|1079250
08|041|ELPASO|CO|17820|484350|620200|749650|931600
08|043|FREMONT|CO|15860|484350|620200|749650|931600
08|045|GARFIELD|CO|24060|718750|920150|1112250|1382250
08|047|GILPIN|CO|19740|561200|718450|868400|1079250
08|049|GRAND|CO||484350|620200|749650|931600
08|051|GUNNISON|CO||484350|620200|749650|931600
08|053|HINSDALE|CO||484350|620200|749650|931600
08|055|HUERFANO|CO||484350|620200|749650|931600
08|057|JACKSON|CO||484350|620200|749650|931600
08|059|JEFFERSON|CO|19740|561200|718450|868400|1079250
08|061|KIOWA|CO||484350|620200|749650|931600
08|063|KITCARSON|CO||484350|620200|749650|931600
08|065|LAKE|CO||625500|800775|967950|1202925
08|067|LAPLATA|CO|20420|484350|620200|749650|931600
08|069|LARIMER|CO|22660|484350|620200|749650|931600
08|071|LASANIMAS|CO||484350|620200|749650|931600
08|073|LINCOLN|CO||484350|620200|749650|931600
08|075|LOGAN|CO|44540|484350|620200|749650|931600
08|077|MESA|CO|24300|484350|620200|749650|931600
08|079|MINERAL|CO||484350|620200|749650|931600
08|081|MOFFAT|CO|18780|484350|620200|749650|931600
08|083|MONTEZUMA|CO||484350|620200|749650|931600
08|085|MONTROSE|CO|33940|484350|620200|749650|931600
08|087|MORGAN|CO|22820|484350|620200|749650|931600
08|089|OTERO|CO||484350|620200|749650|931600
08|091|OURAY|CO||484350|620200|749650|931600
08|093|PARK|CO|19740|561200|718450|868400|1079250
08|095|PHILLIPS|CO||484350|620200|749650|931600
08|097|PITKIN|CO|24060|718750|920150|1112250|1382250
08|099|PROWERS|CO||484350|620200|749650|931600
08|101|PUEBLO|CO|39380|484350|620200|749650|931600
08|103|RIOBLANCO|CO||484350|620200|749650|931600
08|105|RIOGRANDE|CO||484350|620200|749650|931600
08|107|ROUTT|CO|44460|625500|800775|967950|1202925
08|109|SAGUACHE|CO||484350|620200|749650|931600
08|111|SANJUAN|CO||484350|620200|749650|931600
08|113|SANMIGUEL|CO||625500|800775|967950|1202925
08|115|SEDGWICK|CO||484350|620200|749650|931600
08|117|SUMMIT|CO|14720|625500|800775|967950|1202925
08|119|TELLER|CO|17820|484350|620200|749650|931600
08|121|WASHINGTON|CO||484350|620200|749650|931600
08|123|WELD|CO|24540|484350|620200|749650|931600
08|125|YUMA|CO||484350|620200|749650|931600
09|001|FAIRFIELD|CT|14860|601450|769950|930700|1156650
09|003|HARTFORD|CT|25540|484350|620200|749650|931600
09|005|LITCHFIELD|CT|45860|484350|620200|749650|931600
09|007|MIDDLESEX|CT|25540|484350|620200|749650|931600
09|009|NEWHAVEN|CT|35300|484350|620200|749650|931600
09|011|NEWLONDON|CT|35980|484350|620200|749650|931600
09|013|TOLLAND|CT|25540|484350|620200|749650|931600
09|015|WINDHAM|CT|49340|484350|620200|749650|931600
10|001|KENT|DE|20100|484350|620200|749650|931600
10|003|NEWCASTLE|DE|37980|484350|620200|749650|931600
10|005|SUSSEX|DE|41540|484350|620200|749650|931600
11|001|DISTRICTOFCOL|DC|47900|726525|930300|1124475|1397400
12|001|ALACHUA|FL|23540|484350|620200|749650|931600
12|003|BAKER|FL|27260|484350|620200|749650|931600
12|005|BAY|FL|37460|484350|620200|749650|931600
12|007|BRADFORD|FL||484350|620200|749650|931600
12|009|BREVARD|FL|37340|484350|620200|749650|931600
12|011|BROWARD|FL|33100|484350|620200|749650|931600
12|013|CALHOUN|FL||484350|620200|749650|931600
12|015|CHARLOTTE|FL|39460|484350|620200|749650|931600
12|017|CITRUS|FL|26140|484350|620200|749650|931600
12|019|CLAY|FL|27260|484350|620200|749650|931600
12|021|COLLIER|FL|34940|484350|620200|749650|931600
12|023|COLUMBIA|FL|29380|484350|620200|749650|931600
12|027|DESOTO|FL|11580|484350|620200|749650|931600
12|029|DIXIE|FL||484350|620200|749650|931600
12|031|DUVAL|FL|27260|484350|620200|749650|931600
12|033|ESCAMBIA|FL|37860|484350|620200|749650|931600
12|035|FLAGLER|FL|19660|484350|620200|749650|931600
12|037|FRANKLIN|FL||484350|620200|749650|931600
12|039|GADSDEN|FL|45220|484350|620200|749650|931600
12|041|GILCHRIST|FL|23540|484350|620200|749650|931600
12|043|GLADES|FL||484350|620200|749650|931600
12|045|GULF|FL|37460|484350|620200|749650|931600
12|047|HAMILTON|FL||484350|620200|749650|931600
12|049|HARDEE|FL|48100|484350|620200|749650|931600
12|051|HENDRY|FL|17500|484350|620200|749650|931600
12|053|HERNANDO|FL|45300|484350|620200|749650|931600
12|055|HIGHLANDS|FL|42700|484350|620200|749650|931600
12|057|HILLSBOROUGH|FL|45300|484350|620200|749650|931600
12|059|HOLMES|FL||484350|620200|749650|931600
12|061|INDIANRIVER|FL|42680|484350|620200|749650|931600
12|063|JACKSON|FL||484350|620200|749650|931600
12|065|JEFFERSON|FL|45220|484350|620200|749650|931600
12|067|LAFAYETTE|FL||484350|620200|749650|931600
12|069|LAKE|FL|36740|484350|620200|749650|931600
12|071|LEE|FL|15980|484350|620200|749650|931600
12|073|LEON|FL|45220|484350|620200|749650|931600
12|075|LEVY|FL||484350|620200|749650|931600
12|077|LIBERTY|FL||484350|620200|749650|931600
12|079|MADISON|FL||484350|620200|749650|931600
12|081|MANATEE|FL|35840|484350|620200|749650|931600
12|083|MARION|FL|36100|484350|620200|749650|931600
12|085|MARTIN|FL|38940|484350|620200|749650|931600
12|086|MIAMI-DADE|FL|33100|484350|620200|749650|931600
12|087|MONROE|FL|28580|529000|677200|818600|1017300
12|089|NASSAU|FL|27260|484350|620200|749650|931600
12|091|OKALOOSA|FL|18880|484350|620200|749650|931600
12|093|OKEECHOBEE|FL|36380|484350|620200|749650|931600
12|095|ORANGE|FL|36740|484350|620200|749650|931600
12|097|OSCEOLA|FL|36740|484350|620200|749650|931600
12|099|PALMBEACH|FL|33100|484350|620200|749650|931600
12|101|PASCO|FL|45300|484350|620200|749650|931600
12|103|PINELLAS|FL|45300|484350|620200|749650|931600
12|105|POLK|FL|29460|484350|620200|749650|931600
12|107|PUTNAM|FL|37260|484350|620200|749650|931600
12|109|ST.JOHNS|FL|27260|484350|620200|749650|931600
12|111|ST.LUCIE|FL|38940|484350|620200|749650|931600
12|113|SANTAROSA|FL|37860|484350|620200|749650|931600
12|115|SARASOTA|FL|35840|484350|620200|749650|931600
12|117|SEMINOLE|FL|36740|484350|620200|749650|931600
12|119|SUMTER|FL|45540|484350|620200|749650|931600
12|121|SUWANNEE|FL||484350|620200|749650|931600
12|123|TAYLOR|FL||484350|620200|749650|931600
12|125|UNION|FL||484350|620200|749650|931600
12|127|VOLUSIA|FL|19660|484350|620200|749650|931600
12|129|WAKULLA|FL|45220|484350|620200|749650|931600
12|131|WALTON|FL|18880|484350|620200|749650|931600
12|133|WASHINGTON|FL||484350|620200|749650|931600
13|001|APPLING|GA||484350|620200|749650|931600
13|003|ATKINSON|GA||484350|620200|749650|931600
13|005|BACON|GA||484350|620200|749650|931600
13|007|BAKER|GA|10500|484350|620200|749650|931600
13|009|BALDWIN|GA|33300|484350|620200|749650|931600
13|011|BANKS|GA||484350|620200|749650|931600
13|013|BARROW|GA|12060|484350|620200|749650|931600
13|015|BARTOW|GA|12060|484350|620200|749650|931600
13|017|BENHILL|GA|22340|484350|620200|749650|931600
13|019|BERRIEN|GA||484350|620200|749650|931600
13|021|BIBB|GA|31420|484350|620200|749650|931600
13|023|BLECKLEY|GA||484350|620200|749650|931600
13|025|BRANTLEY|GA|15260|484350|620200|749650|931600
13|027|BROOKS|GA|46660|484350|620200|749650|931600
13|029|BRYAN|GA|42340|484350|620200|749650|931600
13|031|BULLOCH|GA|44340|484350|620200|749650|931600
13|033|BURKE|GA|12260|484350|620200|749650|931600
13|035|BUTTS|GA|12060|484350|620200|749650|931600
13|037|CALHOUN|GA||484350|620200|749650|931600
13|039|CAMDEN|GA|41220|484350|620200|749650|931600
13|043|CANDLER|GA||484350|620200|749650|931600
13|045|CARROLL|GA|12060|484350|620200|749650|931600
13|047|CATOOSA|GA|16860|484350|620200|749650|931600
13|049|CHARLTON|GA||484350|620200|749650|931600
13|051|CHATHAM|GA|42340|484350|620200|749650|931600
13|053|CHATTAHOOCHEE|GA|17980|484350|620200|749650|931600
13|055|CHATTOOGA|GA|44900|484350|620200|749650|931600
13|057|CHEROKEE|GA|12060|484350|620200|749650|931600
13|059|CLARKE|GA|12020|484350|620200|749650|931600
13|061|CLAY|GA||484350|620200|749650|931600
13|063|CLAYTON|GA|12060|484350|620200|749650|931600
13|065|CLINCH|GA||484350|620200|749650|931600
13|067|COBB|GA|12060|484350|620200|749650|931600
13|069|COFFEE|GA|20060|484350|620200|749650|931600
13|071|COLQUITT|GA|34220|484350|620200|749650|931600
13|073|COLUMBIA|GA|12260|484350|620200|749650|931600
13|075|COOK|GA||484350|620200|749650|931600
13|077|COWETA|GA|12060|484350|620200|749650|931600
13|079|CRAWFORD|GA|31420|484350|620200|749650|931600
13|081|CRISP|GA|18380|484350|620200|749650|931600
13|083|DADE|GA|16860|484350|620200|749650|931600
13|085|DAWSON|GA|12060|484350|620200|749650|931600
13|087|DECATUR|GA|12460|484350|620200|749650|931600
13|089|DEKALB|GA|12060|484350|620200|749650|931600
13|091|DODGE|GA||484350|620200|749650|931600
13|093|DOOLY|GA||484350|620200|749650|931600
13|095|DOUGHERTY|GA|10500|484350|620200|749650|931600
13|097|DOUGLAS|GA|12060|484350|620200|749650|931600
13|099|EARLY|GA||484350|620200|749650|931600
13|101|ECHOLS|GA|46660|484350|620200|749650|931600
13|103|EFFINGHAM|GA|42340|484350|620200|749650|931600
13|105|ELBERT|GA||484350|620200|749650|931600
13|107|EMANUEL|GA||484350|620200|749650|931600
13|109|EVANS|GA||484350|620200|749650|931600
13|111|FANNIN|GA||484350|620200|749650|931600
13|113|FAYETTE|GA|12060|484350|620200|749650|931600
13|115|FLOYD|GA|40660|484350|620200|749650|931600
13|117|FORSYTH|GA|12060|484350|620200|749650|931600
13|119|FRANKLIN|GA||484350|620200|749650|931600
13|121|FULTON|GA|12060|484350|620200|749650|931600
13|123|GILMER|GA||484350|620200|749650|931600
13|125|GLASCOCK|GA||484350|620200|749650|931600
13|127|GLYNN|GA|15260|484350|620200|749650|931600
13|129|GORDON|GA|15660|484350|620200|749650|931600
13|131|GRADY|GA||484350|620200|749650|931600
13|133|GREENE|GA||515200|659550|797250|990800
13|135|GWINNETT|GA|12060|484350|620200|749650|931600
13|137|HABERSHAM|GA|18460|484350|620200|749650|931600
13|139|HALL|GA|23580|484350|620200|749650|931600
13|141|HANCOCK|GA|33300|484350|620200|749650|931600
13|143|HARALSON|GA|12060|484350|620200|749650|931600
13|145|HARRIS|GA|17980|484350|620200|749650|931600
13|147|HART|GA||484350|620200|749650|931600
13|149|HEARD|GA|12060|484350|620200|749650|931600
13|151|HENRY|GA|12060|484350|620200|749650|931600
13|153|HOUSTON|GA|47580|484350|620200|749650|931600
13|155|IRWIN|GA||484350|620200|749650|931600
13|157|JACKSON|GA|27600|484350|620200|749650|931600
13|159|JASPER|GA|12060|484350|620200|749650|931600
13|161|JEFFDAVIS|GA||484350|620200|749650|931600
13|163|JEFFERSON|GA||484350|620200|749650|931600
13|165|JENKINS|GA||484350|620200|749650|931600
13|167|JOHNSON|GA|20140|484350|620200|749650|931600
13|169|JONES|GA|31420|484350|620200|749650|931600
13|171|LAMAR|GA|12060|484350|620200|749650|931600
13|173|LANIER|GA|46660|484350|620200|749650|931600
13|175|LAURENS|GA|20140|484350|620200|749650|931600
13|177|LEE|GA|10500|484350|620200|749650|931600
13|179|LIBERTY|GA|25980|484350|620200|749650|931600
13|181|LINCOLN|GA|12260|484350|620200|749650|931600
13|183|LONG|GA|25980|484350|620200|749650|931600
13|185|LOWNDES|GA|46660|484350|620200|749650|931600
13|187|LUMPKIN|GA||484350|620200|749650|931600
13|189|MCDUFFIE|GA|12260|484350|620200|749650|931600
13|191|MCINTOSH|GA|15260|484350|620200|749650|931600
13|193|MACON|GA||484350|620200|749650|931600
13|195|MADISON|GA|12020|484350|620200|749650|931600
13|197|MARION|GA|17980|484350|620200|749650|931600
13|199|MERIWETHER|GA|12060|484350|620200|749650|931600
13|201|MILLER|GA||484350|620200|749650|931600
13|205|MITCHELL|GA||484350|620200|749650|931600
13|207|MONROE|GA|31420|484350|620200|749650|931600
13|209|MONTGOMERY|GA|47080|484350|620200|749650|931600
13|211|MORGAN|GA|12060|484350|620200|749650|931600
13|213|MURRAY|GA|19140|484350|620200|749650|931600
13|215|MUSCOGEE|GA|17980|484350|620200|749650|931600
13|217|NEWTON|GA|12060|484350|620200|749650|931600
13|219|OCONEE|GA|12020|484350|620200|749650|931600
